,total_points_prev,current_gw,assists,big_chances_created,clean_sheets,clearances_blocks_interceptions,dribbles,errors_leading_to_goal,ict_index,key_passes,penalties_missed,penalties_saved,position_number,total_points,prediction
15242,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0.125058204
15243,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0.125058204
15244,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0.125058204
15245,0,9,0,0,0,0,0,0,0,0,0,0,4,0,0.125058204
15246,0,10,0,0,0,0,0,0,0,0,0,0,4,0,0.125058204
15247,0,11,0,0,0,0,0,0,0,0,0,0,4,0,0.125058204
15248,0,12,0,0,0,0,0,0,0,0,0,0,4,0,0.125058204
15249,0,13,0,0,0,0,0,0,0,0,0,0,4,0,0.125058204
15250,0,14,0,0,0,0,0,0,0,0,0,0,4,0,0.125058204
15251,0,15,0,0,0,0,0,0,0,0,0,0,4,0,0.125058204
15252,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15253,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15254,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15255,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15256,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15257,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15258,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15259,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15260,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15261,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15262,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15263,0,17,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15264,0,18,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15265,0,19,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15266,0,20,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15267,0,21,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15268,0,22,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15269,0,23,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15270,0,24,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15271,0,25,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15272,0,26,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15273,0,27,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15274,0,28,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15275,0,29,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15276,0,30,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15277,0,31,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15278,0,32,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15279,0,33,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15280,0,34,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15281,0,35,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15282,0,36,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15283,0,37,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15284,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15285,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15286,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15287,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15288,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15289,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15290,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15291,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15292,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15293,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15294,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15295,0,17,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15296,0,18,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15297,0,19,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15298,0,20,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15299,0,21,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15300,0,22,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15301,0,23,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15302,0,24,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15303,0,25,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15304,0,26,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15305,0,27,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15306,0,28,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15307,0,29,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15308,0,30,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15309,0,31,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15310,0,32,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15311,0,33,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15312,0,34,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15313,0,35,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15314,0,36,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15315,0,37,0,0,0,0,0,0,0,0,0,0,1,0,0.125058204
15316,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15317,0,7,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15318,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15319,0,9,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15320,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15321,0,11,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15322,0,12,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15323,0,13,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15324,0,14,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15325,0,15,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15326,0,16,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15327,0,17,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15328,0,18,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15329,0,19,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15330,0,20,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15331,0,21,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15332,0,22,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15333,0,23,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15334,0,24,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15335,0,25,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15336,0,26,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15337,0,27,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15338,0,28,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15339,0,29,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15340,0,30,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15341,0,31,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15342,0,32,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15343,0,33,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15344,0,34,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15345,0,35,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15346,0,36,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15347,0,37,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15348,2,6,0,0,0.05,8.45,0,0,3.495,0,0,0,2,4.5,2.076901436
15349,-1,7,0,0,0,7.3,0,0,2.77,0,0,0,2,3.05,1.330473542
15350,-1,8,0,0,0,4.7,0,0,4.665,0,0,0,2,1.55,2.099979639
15351,6,9,0,0,0,3.65,0,0,5.625,0.4,0,0,2,0.25,2.885079861
15352,6,10,0,0,0.4,4.75,0,0,3.95,0.3,0,0,2,2.2,2.664327621
15353,2,11,0,0,0.7,6.95,0,0,3.24,0.15,0,0,2,4.05,2.66759491
15354,2,12,0,0,0.45,8.4,0,0,2.885,0.1,0,0,2,3.35,2.283006668
15355,1,13,0,0,0.25,6.95,0,0,2.09,0.05,0,0,2,2.85,1.408990741
15356,1,14,0,0,0.15,7.25,0,0,1.885,0,0,0,2,2.2,1.204042673
15357,1,15,0,0,0.05,5.3,0,0,2.16,0,0,0,2,1.5,1.040458918
15358,1,16,0,0,0,5.9,0,0,2.105,0,0,0,2,1.15,0.999150157
15359,1,17,0,0,0,7.7,0,0,2.245,0,0,0,2,1.05,1.236330986
15360,6,18,0,0,0,7.2,0,0,2.36,0,0,0,2,1,1.577762008
15361,1,19,0,0,0.4,6.2,0,0,1.86,0,0,0,2,3,1.444815874
15362,2,20,0,0,0.3,4.6,0.4,0,1.52,0,0,0,2,2.5,1.071042776
15363,1,21,0,0,0.15,5.25,0.3,0,1.57,0,0,0,2,2.15,0.884593487
15364,6,22,0,0,0.1,8,0.15,0,1.96,0,0,0,2,1.8,1.588000298
15365,0,23,0,0,0.05,7.9,0.1,0,5.45,0,0,0,2,3.4,2.965552092
15366,7,24,0,0,0,4.7,0.05,0,3.8,0,0,0,2,2.2,2.191862106
15367,8,25,0,0,0,5.4,0,0,4.735,0,0,0,2,3.9,2.812734127
15368,6,26,0,0,0.4,11.4,0,0,5.01,0,0,0,2,5.95,3.911278248
15369,2,27,0,0,0.7,9.8,0,0,3.55,0,0,0,2,6.15,3.146484852
15370,-1,28,0,0,0.45,8.3,0.4,0,2.375,0,0,0,2,4.5,1.878065109
15371,2,29,0,0,0.25,9.35,0.3,0,3.265,0,0,0,2,2.25,2.362336159
15372,1,30,0,0,0.15,7.65,0.15,0,2.36,0,0,0,2,1.8,1.52620697
15373,0,31,0,0,0.05,4,0.1,0,1.205,0,0,0,2,1.35,0.387745887
15374,2,32,0,0,0,2.1,0.05,0,0.675,0,0,0,2,0.6,0.125058204
15375,2,33,0,0,0,3.8,0,0,1.41,0,0,0,2,1.1,0.538666129
15376,2,34,0,0,0,5.95,0,0,2.74,0,0,0,2,1.6,1.435799837
15377,1,35,0,0,0,6.15,0,0,2.495,0,0,0,2,1.75,1.261356473
15378,1,36,0,0,0,4.65,0,0.4,1.525,0,0,0,2,1.5,0.660466433
15379,1,37,0,0,0,5.55,0,0.3,1.81,0,0,0,2,1.3,0.882451057
15380,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15381,0,7,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15382,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15383,1,9,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15384,0,10,0,0,0,0,0,0,0,0,0,0,2,0.4,0.125058204
15385,0,11,0,0,0,0,0,0,0,0,0,0,2,0.3,0.125058204
15386,0,12,0,0,0,0,0,0,0,0,0,0,2,0.15,0.125058204
15387,0,13,0,0,0,0,0,0,0,0,0,0,2,0.1,0.125058204
15388,0,14,0,0,0,0,0,0,0,0,0,0,2,0.05,0.125058204
15389,0,15,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15390,0,16,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15391,0,17,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15392,0,18,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15393,0,19,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15394,0,20,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15395,0,21,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15396,0,22,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15397,0,23,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15398,0,24,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15399,0,25,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15400,0,26,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15401,0,27,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15402,0,28,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15403,0,29,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15404,0,30,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15405,0,31,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15406,0,32,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15407,0,33,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15408,0,34,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15409,0,35,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15410,0,36,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15411,0,37,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15412,1,6,0.7,0.05,0.05,4.9,1.25,0,6.7,1.9,0,0,2,5.2,3.622026682
15413,1,7,0.3,0.4,0,4.95,1.65,0,5.15,1.45,0,0,2,2.9,2.604390144
15414,-1,8,0.2,1.1,0,4.9,1.45,0,6.105,2.05,0,0,2,2.15,2.90879488
15415,0,9,0.1,1.15,0,3.45,0.85,0,5.565,2.15,0,0,2,0.55,2.441475391
15416,0,10,0,0.7,0,1.8,0.45,0,3.1,1.25,0,0,2,-0.05,0.986567616
15417,1,11,0,0.4,0,0.9,0.2,0,1.615,0.65,0,0,2,1.39E-17,0.238005221
15418,8,12,0,1,0,2.35,0.05,0,4.19,1.95,0,0,2,0.35,2.032412052
15419,0,13,0,0.65,0,1.95,0,0,5.465,1.3,0,0,2,3.45,2.212931633
15420,1,14,0,0.3,0,1.05,0,0,3.3,0.6,0,0,2,2.55,1.127023816
15421,1,15,0,0.6,0,1.05,0.8,0,3.42,0.8,0,0,2,1.7,1.250452161
15422,1,16,0,0.4,0,1.85,1.4,0,4.39,1.3,0,0,2,1.55,1.718791246
15423,7,17,0,0.15,0,3.9,1.3,0,3.795,0.75,0,0,2,1.25,2.035722971
15424,5,18,0,0.1,0,3.85,1.2,0,5.785,0.8,0,0,2,3.35,2.929207325
15425,4,19,0,0.05,0.4,5.9,1.15,0,5.895,0.55,0,0,2,4.4,3.690057993
15426,1,20,0.4,0,0.3,4,0.65,0,5.78,1.05,0,0,2,4.3,3.315723896
15427,0,21,0.3,0,0.15,2.4,0.3,0,3.695,0.7,0,0,2,3.1,1.780122042
15428,7,22,0.15,0,0.1,2.15,0.15,0,2.92,0.75,0,0,2,1.75,1.597432733
15429,6,23,0.5,0,0.05,3.2,0.85,0,4.99,1.7,0,0,2,3.6,2.771698952
15430,3,24,0.35,0,0.4,2.7,0.6,0,3.62,1.15,0,0,2,4.8,2.267239332
15431,6,25,0.55,0,0.3,4.8,0.3,0,3.065,0.55,0,0,2,4.1,2.494208813
15432,7,26,0.4,0,0.55,5.7,1,0,2.565,0.35,0,0,2,4.9,2.669639111
15433,0,27,0.2,0,0.8,5.85,1.1,0,2.775,0.55,0,0,2,6,2.483946562
15434,0,28,0.1,0,0.5,3.6,0.6,0,1.605,0.3,0,0,2,3.6,1.206887007
15435,2,29,0.05,0,0.25,1.9,0.35,0,0.81,0.15,0,0,2,1.8,0.405720681
15436,0,30,0,0,0.15,3.3,0.2,0,1.175,0.1,0,0,2,1.8,0.423802942
15437,0,31,0,0,0.05,2.1,0.05,0,0.745,0.05,0,0,2,0.95,0.125058204
15438,1,32,0,0,0,0.9,0,0,0.285,0,0,0,2,0.3,0.125058204
15439,0,33,0,0,0,2.2,0.8,0,2.63,0.4,0,0,2,0.6,0.861081004
15440,0,34,0,0,0,1.5,0.6,0,1.925,0.3,0,0,2,0.4,0.439142764
15441,0,35,0,0,0,0.6,0.3,0,0.915,0.15,0,0,2,0.15,0.125058204
15442,0,36,0,0,0,0.4,0.2,0,0.61,0.1,0,0,2,0.1,0.125058204
15443,1,37,0,0,0,1.8,0.1,0,1.465,0.05,0,0,2,0.05,0.321798772
15444,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15445,0,7,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15446,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15447,0,9,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15448,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15449,0,11,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15450,0,12,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15451,0,13,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15452,0,14,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15453,0,15,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15454,0,16,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15455,0,17,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15456,0,18,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15457,0,19,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15458,0,20,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15459,0,21,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15460,0,22,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15461,1,23,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15462,0,24,0,0,0,0.8,0,0,0.04,0,0,0,2,0.4,0.125058204
15463,0,25,0,0,0,0.6,0,0,0.03,0,0,0,2,0.3,0.125058204
15464,0,26,0,0,0,0.3,0,0,0.015,0,0,0,2,0.15,0.125058204
15465,0,27,0,0,0,0.2,0,0,0.01,0,0,0,2,0.1,0.125058204
15466,0,28,0,0,0,0.1,0,0,0.005,0,0,0,2,0.05,0.125058204
15467,0,29,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15468,1,30,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15469,1,31,0,0,0,2.4,0,0,0.6,0,0,0,2,0.4,0.125058204
15470,0,32,0,0,0,4.2,0,0.4,0.97,0,0,0,2,0.7,0.250349849
15471,0,33,0,0,0,2.7,0,0.3,0.615,0,0,0,2,0.45,0.125058204
15472,0,34,0,0,0,1.5,0,0.15,0.345,0,0,0,2,0.25,0.125058204
15473,0,35,0,0,0,0.9,0,0.1,0.205,0,0,0,2,0.15,0.125058204
15474,0,36,0,0,0,0.3,0,0.05,0.065,0,0,0,2,0.05,0.125058204
15475,0,37,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15476,2,6,0,0,0.05,11.7,0,0,4.81,0,0,0,2,1.8,3.056684494
15477,1,7,0,0,0,11,0,0,5.795,0,0,0,2,1.7,3.383347034
15478,-4,8,0,0,0,10.85,0,0,6.42,0,0,0,2,1.45,3.378037453
15479,0,9,0,0,0,7.15,0,0,4.01,0,0,0,2,-0.8,2.033979416
15480,1,10,0,0,0,3.55,0,0,2.08,0,0,0,2,-0.8,0.758172035
15481,0,11,0,0,0,2.2,0,0,1.15,0,0,0,2,5.55E-17,0.12919265
15482,0,12,0,0,0,1,0,0,0.44,0,0,0,2,-0.05,0.125058204
15483,0,13,0,0,0,0.25,0,0,0.045,0,0,0,2,-0.05,0.125058204
15484,0,14,0,0,0,0.1,0,0,0.03,0,0,0,2,0.1,0.125058204
15485,1,15,0,0,0,0.05,0,0,0.015,0,0,0,2,0.05,0.125058204
15486,1,16,0,0,0,4.4,0,0,1,0,0,0,2,0.4,0.274626285
15487,1,17,0,0,0,5.7,0,0,0.91,0,0,0,2,0.7,0.345472485
15488,5,18,0,0,0,4.65,0,0,1.175,0,0,0,2,0.85,0.652048349
15489,1,19,0,0,0.4,9.3,0,0,2.3,0,0,0,2,2.55,1.948968649
15490,0,20,0,0,0.3,6.4,0,0,1.53,0,0,0,2,2.2,1.083451152
15491,0,21,0,0,0.15,3,0,0,0.745,0,0,0,2,1.2,0.162059784
15492,0,22,0,0,0.1,1.75,0,0,0.455,0,0,0,2,0.7,0.125058204
15493,7,23,0,0,0.05,0.8,0,0,0.185,0,0,0,2,0.35,0.125058204
15494,0,24,0,0,0.4,4.8,0,0,0.92,0,0,0,2,2.85,0.760553718
15495,0,25,0,0,0.3,3.6,0,0,0.69,0,0,0,2,2.1,0.397501141
15496,0,26,0,0,0.15,1.8,0,0,0.345,0,0,0,2,1.05,0.125058204
15497,0,27,0,0,0.1,1.2,0,0,0.23,0,0,0,2,0.7,0.125058204
15498,0,28,0,0,0.05,0.6,0,0,0.115,0,0,0,2,0.35,0.125058204
15499,0,29,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15500,1,30,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15501,1,31,0,0,0,3.2,0,0,0.92,0,0,0,2,0.4,0.151405081
15502,0,32,0,0,0,4.8,0,0,1.49,0,0,0,2,0.7,0.533021331
15503,2,33,0,0,0,3,0,0,0.945,0,0,0,2,0.45,0.214978561
15504,0,34,0,0,0,5.3,0,0,2.17,0.4,0,0,2,1.05,0.85777235
15505,1,35,0,0,0,3.7,0,0,1.545,0.3,0,0,2,0.75,0.47136879
15506,1,36,0,0,0,4.45,0,0,1.595,0.15,0,0,2,0.75,0.597891092
15507,0,37,0,0,0,4.2,0,0,1.59,0.1,0,0,2,0.9,0.520206034
15508,2,6,0.15,0,0.05,4.15,0.85,0,4.245,1.2,0,0,2,2.5,1.991099715
15509,0,7,0.1,0,0,5.25,0.4,0,3.09,0.65,0,0,2,2.15,1.336917996
15510,0,8,0.05,0,0,3.5,0.25,0,1.87,0.4,0,0,2,1.3,0.541882515
15511,0,9,0,0,0,1.6,0.1,0,0.76,0.15,0,0,2,0.5,0.125058204
15512,0,10,0,0,0,0.8,0,0,0.24,0,0,0,2,0.25,0.125058204
15513,0,11,0,0,0,0.4,0,0,0.1,0,0,0,2,0.1,0.125058204
15514,0,12,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15515,0,13,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15516,0,14,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15517,0,15,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15518,0,16,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15519,0,17,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15520,0,18,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15521,0,19,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15522,2,20,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
15523,0,21,0,0,0,2.4,0.4,0,1.48,0.4,0,0,2,0.8,0.227006406
15524,0,22,0,0,0,1.8,0.3,0,1.11,0.3,0,0,2,0.6,0.125058204
15525,0,23,0,0,0,0.9,0.15,0,0.555,0.15,0,0,2,0.3,0.125058204
15526,1,24,0,0,0,0.6,0.1,0,0.37,0.1,0,0,2,0.2,0.125058204
15527,6,25,0,0,0,1.5,0.05,0,0.705,0.05,0,0,2,0.5,0.188827217
15528,6,26,0,0,0.4,4.9,0,0,2.99,0.8,0,0,2,2.7,2.087725401
15529,2,27,0,0,0.7,6.25,0,0,3.145,0.6,0,0,2,4.35,2.481997728
15530,0,28,0,0,0.45,5.1,0.4,0,2.735,0.3,0,0,2,3.6,1.775920033
15531,2,29,0,0,0.25,6.3,1.1,0,3.75,0.2,0,0,2,2.15,2.33264327
15532,1,30,0,0,0.15,6.05,0.75,0,2.925,0.1,0,0,2,2,1.680284739
15533,1,31,0,0,0.05,6.15,0.4,0,2.405,0,0,0,2,1.5,1.285172939
15534,0,32,0,0,0,4.2,0.25,0,3.095,0.4,0,0,2,1.1,1.254123688
15535,2,33,0,0,0,3.05,0.5,0,3.005,0.7,0,0,2,0.65,1.184160471
15536,0,34,0,0,0,4.5,1.1,0,3.785,0.85,0,0,2,1.15,1.595194101
15537,7,35,0,0,0,2.85,0.75,0,2.48,0.55,0,0,2,0.75,1.258859158
15538,0,36,0.4,0,0,2.5,0.8,0,3.65,0.7,0,0,2,3.15,1.687364459
15539,0,37,0.3,0,0,1.7,0.55,0,2.455,0.45,0,0,2,2.3,0.94585216
15540,0,6,0,0,0,0,0,0,0,0,0,0,2,0.3,0.125058204
15541,0,7,0,0,0,0,0,0,0,0,0,0,2,0.15,0.125058204
15542,1,8,0,0,0,0,0,0,0,0,0,0,2,0.1,0.125058204
15543,6,9,0,0,0,0.4,0,0,0.84,0.4,0,0,2,0.45,0.145361036
15544,6,10,0,0,0.4,1.9,0,0,1.23,0.3,0,0,2,2.7,0.96250999
15545,2,11,0,0,0.7,3.75,0,0,1.525,0.15,0,0,2,4.35,1.46522522
15546,2,12,0,0,0.45,6.5,0,0,2.805,0.1,0,0,2,3.6,2.060851574
15547,1,13,0,0,0.25,6.35,0,0,2.33,0.05,0,0,2,2.95,1.472465992
15548,1,14,0,0,0.15,5.8,0.4,0,1.87,0,0,0,2,2.2,1.075092793
15549,0,15,0,0,0.05,5.55,0.3,0,1.96,0,0,0,2,1.5,0.896898031
15550,1,16,0,0,0,3.25,0.15,0,1.16,0,0,0,2,0.75,0.259769201
15551,0,17,0,0,0,1.5,0.1,0,0.505,0,0,0,2,0.75,0.125058204
15552,1,18,0,0,0,0.75,0.05,0,0.275,0,0,0,2,0.45,0.125058204
15553,1,19,0,0,0,0.65,0,0,0.18,0,0,0,2,0.6,0.125058204
15554,2,20,0,0,0,1.5,0,0,0.9,0,0,0,2,0.8,0.125058204
15555,1,21,0,0,0,3.85,0,0,1.54,0,0,0,2,1.3,0.516253531
15556,2,22,0,0,0,7.45,0,0,2.115,0,0,0,2,1.25,1.209408045
15557,8,23,0,0,0,9.8,0,0,2.55,0,0,0,2,1.55,2.040251732
15558,0,24,0,0,0.4,9.85,0,0,2.295,0,0,0,2,4.2,1.936641812
15559,6,25,0,0,0.3,10.45,0,0,2.855,0,0,0,2,2.9,2.54083252
15560,6,26,0,0,0.55,9.25,0,0,2.585,0,0,0,2,3.85,2.631629467
15561,2,27,0,0,0.8,6.45,0,0,2.255,0,0,0,2,5.1,2.288212776
15562,0,28,0,0,0.5,7.5,0,0,2.23,0,0,0,2,3.9,1.834340572
15563,1,29,0,0,0.25,7.5,0,0,2.5,0.4,0,0,2,2.1,1.621384621
15564,0,30,0,0,0.15,9.45,0,0,3.575,0.3,0,0,2,1.6,2.186135769
15565,0,31,0,0,0.05,6.1,0,0,2.315,0.15,0,0,2,0.8,1.11724937
15566,1,32,0,0,0,3.15,0,0,1.18,0.1,0,0,2,0.25,0.262164652
15567,0,33,0,0,0,4.45,0,0.4,1.065,0.05,0,0,2,0.5,0.309640199
15568,2,34,0,0,0,2.75,0,0.3,0.56,0,0,0,2,0.35,0.125058204
15569,0,35,0,0,0,3.45,0,0.15,0.79,0,0,0,2,0.95,0.125058204
15570,1,36,0,0,0,2.5,0,0.1,0.58,0,0,0,2,0.7,0.125058204
15571,1,37,0,0.4,0,3.65,0,0.05,1.41,0.4,0,0,2,0.75,0.464348584
15572,1,6,0,0,0,0.8,0,0,1.38,0.8,0,0,2,0.55,0.125058204
15573,1,7,0,0,0,0.6,0,0,1.225,0.6,0,0,2,0.75,0.125058204
15574,0,8,0,0,0,1.1,0,0,0.78,0.3,0,0,2,0.85,0.125058204
15575,6,9,0,0,0,2,0,0,1.705,0.6,0,0,2,0.55,0.614063621
15576,12,10,0,0,0.4,4.9,0,0,2.725,0.4,0,0,2,2.7,2.38748455
