,total_points_prev,assists,big_chances_created,clean_sheets,clearances_blocks_interceptions,dribbles,errors_leading_to_goal,ict_index,key_passes,penalties_missed,penalties_saved,total_points
364,3,0,0,0.15,0.1,1.35,0,3.685,1.1,0,0,1.8
365,2,0,0,0.5,0.45,0.8,0,4.36,1.55,0,0,2.35
366,2,0,0.4,0.35,0.7,2.8,0,6.545,3.35,0,0,2.25
367,3,0,0.3,0.15,1.25,4,0,7.59,2.7,0,0,2.1
368,0,0,0.55,0.5,0.85,2.45,0,7.185,3.1,0,0,2.5
369,1,0,0.4,0.35,0.45,1.35,0,4.3,2.05,0,0,1.55
370,1,0,0.2,0.15,0.65,2,0,2.52,1,0,0,1.15
371,3,0,0.1,0.1,0.4,1.55,0,1.68,0.45,0,0,1.1
372,7,0,0.05,0.45,1.35,0.75,0,2.385,0.2,0,0,1.8
373,1,0.4,0,0.3,1.8,3.25,0,3.865,0.4,0,0,3.95
374,3,0.3,0.4,0.15,1.5,4.35,0,5.08,0.7,0,0,3.1
375,0,0.15,0.3,0.5,2.1,3.4,0,5.535,1.25,0,0,2.9
376,2,0.1,0.15,0.35,1.4,2.05,0,3.46,0.85,0,0,1.9
377,2,0.05,0.1,0.15,1.05,2.35,0,4.665,0.45,0,0,1.7
378,2,0,0.05,0.1,1.45,4.15,0,6.325,1.45,0,0,1.75
379,5,0,0,0.05,1.7,3.85,0,5.265,1,0,0,1.85
380,1,0.4,0.4,0,1.4,2.25,0,6.91,2.05,0,0,3.1
381,2,0.3,0.3,0,1.65,1.3,0,5.27,1.5,0,0,2.5
382,0,0.15,0.15,0,1.05,1.45,0,3.705,1.15,0,0,2.15
383,4,0.1,0.1,0,0.5,0.75,0,2.14,0.7,0,0,1.35
384,1,0.45,0.05,0,0.25,0.3,0,1.86,0.35,0,0,2.25
385,1,0.3,0,0,0.1,0.2,0,2.24,0.5,0,0,1.85
386,2,0.15,0,0,0.4,0.1,0,2.36,0.75,0,0,1.4
387,2,0.1,0,0,1.1,2,0,2.09,0.45,0,0,1.65
388,1,0.05,0,0,1.55,2.3,0,2.895,1.05,0,0,1.85
389,0,0,0,0,1.4,1.35,0,2.175,0.75,0,0,1.45
390,0,0,0,0,0.85,0.8,0,1.13,0.35,0,0,0.85
391,0,0,0,0,0.45,0.45,0,0.605,0.2,0,0,0.45
392,0,0,0,0,0.2,0.1,0,0.28,0.1,0,0,0.2
393,0,0,0.15,0.1,0.8,1.3,0,2.425,0.25,0,0,1.5
394,1,0,0.1,0.05,0.4,0.65,0,1.115,0.15,0,0,0.65
395,1,0,0.05,0,0.65,0.2,0,1.69,0.05,0,0,0.7
396,1,0,0.8,0,0.4,0.45,0,2.23,0.8,0,0,0.8
397,5,0,0.6,0,0.55,0.7,0,1.745,0.6,0,0,0.85
398,1,0.4,0.7,0,0.4,0.85,0,5.455,1.1,0,0,2.55
399,4,0.3,0.5,0,0.6,0.55,0,4.46,1.2,0,0,2.2
400,2,0.55,0.65,0,0.4,0.7,0,3.765,1.1,0,0,2.8
401,12,0.4,0.4,0,0.6,0.85,0,4.685,1.05,0,0,2.7
402,5,0.6,1,0,1.2,2.9,0,9.87,2.25,0,0,6.35
403,2,0.8,1.1,0,0.8,3.25,0,9.45,2.3,0,0,6.35
404,1,0.5,0.65,0,1.6,2.35,0,6.73,1.75,0,0,4.5
405,0,0.25,0.35,0,1.15,1.4,0,4,1.05,0,0,3.05
406,1,0.15,0.2,0,0.55,0.75,0,2.045,0.55,0,0,1.7
407,2,0.05,0.05,0,0.3,1.45,0,2.34,0.6,0,0,1
408,1,0,0,0,0.55,1.35,0,4.005,1.55,0,0,1.3
409,0,0,0,0,0.3,1.55,0,3.5,1.45,0,0,1.2
410,3,0,0,0,0.15,1.05,0,2.085,0.85,0,0,0.7
411,2,0,0,0.4,0.5,1.35,0,3.285,0.9,0,0,1.6
412,3,0,0.4,0.3,2.35,2.45,0,4.395,1.35,0,0,1.9
413,2,0,0.3,0.55,2.05,3.6,0,3.685,0.8,0,0,2.3
414,2,0,0.15,0.4,1.95,3.5,0,4.025,1.2,0,0,2.3
415,0,0,0.1,0.2,1.7,3.75,0,4.095,1.25,0,0,2.2
416,4,0,0.05,0.1,0.95,2.35,0,2.355,0.7,0,0,1.3
417,1,0.4,0,0.05,0.4,1.95,0,2.51,0.75,0,0,2.25
418,1,0.3,0,0,0.2,1.95,0,2.3,0.9,0,0,1.9
419,0,0.15,0,0,2.05,3.1,0,4.365,0.5,0,0,1.4
420,2,0.1,0,0,1.5,2,0,2.965,0.25,0,0,0.85
421,10,0.05,0,0,1.15,1.05,0,2.085,0.15,0,0,1.25
422,1,0.8,0.4,0.4,1.6,1.4,0,4.815,0.85,0,0,4.75
423,0,0.6,0.3,0.3,1.4,0.85,0,5.245,1,0,0,3.75
424,0,0.3,0.15,0.15,0.7,0.3,0,2.96,0.6,0,0,2
425,1,0,0,0.1,4.2,0.8,0,3.75,0.55,0,0,1.65
426,0,0,0,0.05,3.35,0.4,0,2.66,0.35,0,0,1.4
427,1,0,0,0,1.85,0.2,0,1.36,0.15,0,0,0.8
428,3,0,0,0,1.45,0.1,0,1.075,0.1,0,0,0.85
429,2,0,0,0.4,1.15,0.4,0,1.66,0.05,0,0,1.7
430,2,0,0,0.3,2.95,0.3,0,2.275,0.4,0,0,1.9
431,3,0,0,0.15,3.25,0.15,0,2.07,0.3,0,0,1.95
432,0,0,0,0.1,3.95,0.1,0,2.255,0.15,0,0,2.45
433,1,0,0,0.05,2.6,0.05,0,1.445,0.1,0,0,1.55
434,2,0,0,0,4.55,1.2,0,2.01,0.45,0,0,1.15
435,5,0,0,0,5.05,0.9,0,3.675,1.1,0,0,1.5
436,2,0.4,0,0,4.15,1.25,0,2.99,0.75,0,0,2.9
437,3,0.3,0,0,4.45,1.3,0,2.265,0.4,0,0,2.7
438,1,0.15,0,0.4,3.65,1.15,0,3.31,0.65,0,0,2.8
439,1,0.1,0,0.3,2.3,0.65,0,2.16,0.4,0,0,2.2
440,0,0.05,0,0.15,2.85,0.35,0,1.87,0.55,0,0,1.6
441,1,0,0,0.1,1.8,0.15,0,1.235,0.4,0,0,0.85
442,2,0,0,0.05,2.4,0.45,0,1.745,0.2,0,0,0.8
443,2,0,0,0,1.65,0.3,0,2.02,0.5,0,0,1.25
444,3,0,0,0,2.4,0.95,0,3.035,0.75,0,0,1.6
445,0,0,0,0.4,3.6,0.7,0,3.945,1.25,0,0,2.2
446,0,0,0,0.3,3.9,0.75,0,3.56,0.85,0,0,1.45
447,1,0,0,0.15,2.35,0.5,0,2.08,0.45,0,0,0.75
448,0,0,0,0.1,2.5,0.65,0,1.625,0.25,0,0,0.8
449,0,0,0,0.05,1.55,0.4,0,0.895,0.1,0,0,0.45
450,1,0,0,0,0.65,0.2,0,0.325,0,0,0,0.15
451,3,0,0,0,0.3,0.1,0,0.17,0,0,0,0.5
452,0,0,0,0.4,0.95,0.05,0,1.975,0.4,0,0,1.55
453,1,0,0,0.3,0.6,0,0,1.425,0.3,0,0,1.05
454,1,0,0,0.15,0.3,0,0,1.315,0.55,0,0,0.95
455,2,0,0,0.1,0.2,0,0,0.965,0.4,0,0,1.05
456,0,0,0,0.05,0.5,0.4,0,1.21,0.2,0,0,1.4
457,3,0.85,0.4,0.4,1.2,0.3,0,8.41,1.55,0,0,4.85
458,3,0.6,0.3,0.7,0.9,0.95,0,7.18,1.45,0,0,4.65
459,2,0.3,0.15,0.85,0.45,1.5,0,5.43,1.25,0,0,3.85
460,3,0.2,0.1,0.55,0.7,2.55,0,5.66,1.2,0,0,3.3
461,2,0.1,0.05,0.7,0.45,1.7,0,5.46,1.5,0,0,3.1
462,2,0,0,0.45,0.15,0.9,0,3.54,0.9,0,0,2.45
463,0,0,0,0.2,0.5,0.5,0,3.52,0.85,0,0,2.2
464,0,0,0,0.1,0.35,0.2,0,2.175,0.55,0,0,1.3
465,1,0,0,0.05,0.15,0,0,1,0.25,0,0,0.65
466,6,0,0,0,0.5,0,0,0.545,0.1,0,0,0.7
467,1,0,0,0,0.35,0.4,0,2.61,0.05,0,0,2.8
468,2,0,0,0,0.55,0.3,0,2.88,0,0,0,2.35
469,3,0,0,0,0.4,0.95,0,2.435,0,0,0,2.1
470,11,0,0,0.4,0.6,1.5,0,5.945,0.8,0,0,2.6
471,2,0,0.4,0.7,0.8,0.95,0,11.975,2.6,0,0,6
472,10,0,0.3,0.45,0.5,0.5,0,9.165,2.2,0,0,4.8
473,3,0.8,0.15,0.65,0.65,0.7,0,8.84,2.05,0,0,6.65
474,9,0.6,0.1,0.85,0.85,1.6,0,9.235,2.55,0,0,5.75
475,2,0.3,0.05,0.5,1.3,2.25,0,9.685,1.55,0,0,6.75
476,3,0.2,0,0.25,0.85,1.85,0,6.685,0.7,0,0,5.05
477,2,0.1,0,0.55,0.45,1.5,0,4.485,0.8,0,0,3.95
478,1,0,0,0.35,0.65,1.3,0,3.715,0.85,0,0,3.05
479,1,0,0,0.15,0.4,0.7,0,2.215,0.45,0,0,2.1
480,0,0,0,0.1,0.55,1.1,0,1.41,0.25,0,0,1.4
481,0,0,0,0.05,0.4,0.75,0,0.84,0.15,0,0,0.8
482,0,0,0,0,0.2,0.35,0,0.385,0.05,0,0,0.35
483,0,0,0,0,0.1,0.2,0,0.145,0,0,0,0.15
484,0,0,0,0,0.05,0.1,0,0.06,0,0,0,0.05
485,1,0,0,0,0,0,0,0,0,0,0,0
486,0,0.4,0,0,0.1,0.05,0,1.47,0.4,0,0,1.85
487,1,0.3,0,0,0,0,0,1.05,0.3,0,0,1.3
488,0,0.15,0,0,0,0,0,1.525,0.15,0,0,1.05
489,3,0.1,0,0,0,0,0,1.07,0.1,0,0,0.7
490,2,0.05,0,0.4,0.4,0,0,1.895,0.45,0,0,1.55
491,0,0,0,0.3,1.5,0.4,0,2.63,0.7,0,0,1.8
492,2,0,0,0.15,1.05,0.3,0,1.655,0.45,0,0,1.1
493,2,0,0,0.1,0.95,0.15,0,1.37,0.25,0,0,1.4
494,1,0,0,0.05,2.65,0.5,0,2.18,0.15,0,0,1.75
495,0,0,0,0,1.8,0.35,0,1.365,0.05,0,0,1.4
496,0,0,0,0,0.85,0.15,0,0.64,0,0,0,0.8
497,0,0,0,0,0.55,0.1,0,0.4,0,0,0,0.45
498,0,0,0,0,0.25,0.05,0,0.21,0,0,0,0.2
499,3,0,0,0,0,0,0,0.035,0,0,0,0.05
500,0,0,0,0.4,0.8,0,0,1.215,0,0,0,1.2
501,0,0,0,0.3,0.6,0,0,0.91,0,0,0,0.9
502,0,0,0,0.15,0.3,0,0,0.455,0,0,0,0.45
503,0,0,0,0.1,0.2,0,0,0.3,0,0,0,0.3
504,0,0,0,0.05,0.1,0,0,0.15,0,0,0,0.15
505,1,0,0,0,0,0,0,0,0,0,0,0
506,0,0,0,0,0,0,0,0.16,0,0,0,0.4
507,0,0,0,0,0,0,0,0.12,0,0,0,0.3
508,0,0,0,0,0,0,0,0.06,0,0,0,0.15
509,3,0,0,0,0,0,0,0.04,0,0,0,0.1
510,1,0,0,0.4,0,0,0,2.7,0.4,0,0,1.25
511,0,0,0,0.3,0.4,0,0,2.73,0.3,0,0,1.3
512,0,0,0,0.15,0.3,0,0,1.545,0.15,0,0,0.75
513,0,0,0,0.1,0.15,0,0,0.94,0.1,0,0,0.45
514,0,0,0,0.05,0.1,0,0,0.515,0.05,0,0,0.25
515,0,0,0,0,0.05,0,0,0.09,0,0,0,0.05
516,1,0,0,0.1,1.25,0.15,0.15,4.11,1.05,0,0,3
517,3,0,0,0.05,2.35,0.1,0.1,3.695,0.75,0,0,2.55
518,-1,0,0,0.4,2.7,0.05,0.05,2.725,0.35,0,0,2.5
519,0,0,0,0.3,3.9,0,0.4,2.89,0.6,0,0,1.25
520,0,0,0,0.15,2.65,0,0.3,1.79,0.4,0,0,0.55
521,3,0,0,0.1,1.4,0,0.15,0.73,0.15,0,0,0.2
522,0,0,0,0.05,2.35,0.4,0.1,1.915,0.5,0,0,1.25
523,3,0,0,0,1.9,0.3,0.05,1.49,0.35,0,0,0.85
524,2,0,0,0,2.1,0.55,0,2.4,0.15,0,0,1.65
525,2,0,0,0,2.65,0.4,0,2.515,0.1,0,0,2
526,2,0,0,0,2.85,1,0,3.59,0.85,0,0,2
527,2,0,0,0,2.5,1.1,0,3.055,0.6,0,0,2
528,3,0,0,0,2.3,0.65,0,2.425,0.7,0,0,2.05
529,3,0,0,0.4,2.15,0.75,0,3.29,0.9,0,0,2.4
530,5,0,0,0.7,2.05,0.5,0,5.11,0.95,0,0,2.7
531,3,0.4,0,0.45,2,0.2,0,5.735,1.35,0,0,3.65
532,-1,0.3,0,0.65,3.2,0.1,0,5.25,0.9,0,0,3.55
533,0,0.15,0,0.45,2.9,0.45,0,5.07,1.65,0,0,1.7
534,0,0.1,0,0.2,1.65,0.3,0,3.045,1.15,0,0,0.8
535,0,0.05,0,0.1,0.9,0.15,0,1.44,0.55,0,0,0.4
536,1,0,0,0.05,0.45,0.1,0,0.68,0.3,0,0,0.05
537,6,0,0,0,0.5,0.45,0,0.395,0.15,0,0,0.35
538,1,0.4,0.4,0,1.9,0.7,0,3.6,0.8,0,0,2.7
539,3,0.3,0.3,0,2.55,0.45,0,3.19,0.6,0,0,2.35
540,2,0.15,0.15,0.4,2,1.05,0,4.855,1.5,0,0,2.5
541,6,0.1,0.1,0.3,2.8,1.55,0,6.985,2.7,0,0,2.5
542,2,0.45,0.05,0.15,2.65,1.35,0,6.205,2.15,0,0,3.85
543,2,0.3,0,0.5,1.85,0.8,0,4.93,1.2,0,0,3.25
544,11,0.15,0,0.35,1.45,0.45,0,4.085,1.5,0,0,2.65
545,3,0.1,0,0.55,1.65,0.2,0,4.27,0.9,0,0,6
546,2,0.05,0,0.8,1.75,0.45,0,3.75,0.35,0,0,5.3
547,3,0,0,0.5,2.25,0.7,0,3.1,0.2,0,0,3.65
548,1,0.3,0,0,0.3,0,0,0.93,0.3,0,0,1.3
549,0,0.15,0,0,0.15,0,0,0.905,0.15,0,0,1.05
550,0,0.1,0,0,0.1,0,0,0.62,0.1,0,0,0.7
551,0,0.05,0,0,0.05,0,0,0.31,0.05,0,0,0.35
552,12,0,0,0,0,0,0,0.11,0,0,0,0.1
553,1,0,0,0,0,0,0,4.295,0,0,0,4.85
554,7,0,0,0,0,0,0,4.3,0,0,0,4
555,4,0,0,0,0,0,0,5.79,0,0,0,4.9
556,0,0.4,0.4,0,0,0,0,6.16,0.8,0,0,5.05
557,1,0.3,0.3,0,0,0,0,3.69,0.6,0,0,2.95
558,1,0.15,0.15,0,0.4,0,0,2.19,0.3,0,0,1.75
559,1,0.1,0.1,0,0.7,0,0,1.46,0.2,0,0,1.45
560,7,0.05,0.05,0,0.45,0,0,0.93,0.1,0,0,1.05
561,8,0,0,0.4,1.05,0,0,6.405,0.4,0,0,3.35
562,15,0,0,0.7,1.15,0,0,8.465,0.7,0,0,5.6
563,5,0.8,0.4,0.45,1.05,0,0,12.25,1.25,0,0,9.6
564,2,0.6,0.3,0.25,1.05,0,0,11.295,0.85,0,0,8.45
565,1,0.3,0.15,0.55,1.45,0,0,9.26,1.25,0,0,5.7
566,6,0.2,0.1,0.35,1.7,0,0,5.92,0.85,0,0,3.65
567,0,0.1,0.05,0.15,1.05,0,0,5.215,0.4,0,0,4.25
568,2,0,0,0.1,0.55,0,0,2.87,0.2,0,0,2.4
569,1,0,0,0.05,1.9,0,0,2.76,0.1,0,0,1.9
570,1,0,0,0,1.3,0,0,2,0,0,0,1.65
571,5,0,0,0,0.6,0,0,1.115,0,0,0,1.3
572,1,0,0,0,0.4,0,0,3.375,0,0,0,2.65
573,2,0,0,0,0.2,0,0,3.255,0,0,0,2.25
574,1,0,0,0,0.8,0,0,4.23,0.4,0,0,2
575,1,0,0,0,1,0,0,2.895,0.3,0,0,1.7
576,1,0,0,0,1.8,0.4,0,3.175,0.55,0,0,1.35
577,6,0,0,0,1.65,0.3,0,2.105,0.4,0,0,1.1
578,13,0,0,0,0.95,0.15,0,3.83,0.2,0,0,3.05
579,5,0,0,0,1.3,0.1,0,9.405,0.9,0,0,7.3
580,1,0,0,0,0,0,0,0,0,0,0,0
581,1,0,0,0,0,0,0,0.12,0,0,0,0.4
582,0,0,0,0,0,0,0,0.13,0,0,0,0.7
583,1,0,0,0,0,0,0,0.075,0,0,0,0.45
584,1,0,0,0,0,0,0,1.005,0,0,0,0.65
585,6,0,0,0,1.2,0.8,0,1.185,0,0,0,0.85
586,2,0,0,0,1.3,0.6,0,3.015,0,0,0,2.9
587,2,0,0,0,1.55,0.3,0,3.945,0.8,0,0,2.85
588,2,0,0,0,1.05,0.2,0,2.81,0.6,0,0,2.45
589,1,0,0,0.4,0.95,0.1,0,4.06,0.7,0,0,2.35
590,0,0,0,0.3,0.95,0.4,0,3.135,0.5,0,0,1.8
591,1,0,0,0.15,0.55,0.3,0,1.545,0.25,0,0,0.9
592,1,0,0,0.1,0.25,0.15,0,1.135,0.1,0,0,0.85
593,6,0,0,0.05,0.95,0.1,0,1.01,0.05,0,0,0.9
594,2,0,0,0.4,1.45,0.05,0,5.08,0,0,0,2.9
595,1,0,0,0.7,1.3,0,0,4.975,0,0,0,2.85
596,1,0,0,0.45,0.8,0,0,2.91,0,0,0,2.05
597,6,0,0,0.3,1.6,0,0,3.065,0,0,0.15,3.95
598,2,0,0,0.55,1.35,0,0,2.55,0,0,0.1,4.7
599,3,0,0,0.4,0.85,0,0,2.91,0,0,0.05,3.85
600,8,0,0,0.2,1.2,0,0,2.59,0,0,0,3.2
601,1,0,0,0.5,0.75,0,0,2.32,0,0,0,5.1
602,1,0,0,0.35,0.35,0.4,0,1.755,0,0,0,3.75
603,0,0,0,0.15,0.2,0.3,0,1.59,0,0,0,2.3
604,0,0,0,0.1,0.1,0.15,0,0.905,0,0,0,1.4
605,1,0,0,0.05,0,0.1,0,0.43,0,0,0,0.65
606,2,0,0,0,0,0.05,0.4,0.2,0,0,0,0.55
607,7,0,0,0,0,0,0.3,1.475,0,0,0,1.15
608,2,0,0,0.4,0.8,0,0.15,2.21,0,0,0,3.55
609,1,0,0,0.3,1,0,0.1,2.435,0,0,0,3.3
610,8,0,0,0.15,0.6,0,0.05,2.125,0,0,0,2.3
611,0,0,0,0.5,0.75,0,0,2.675,0,0,0,4.6
612,1,0,0,0.35,0.5,0,0,1.865,0,0,0,3.1
613,1,0,0,0.15,0.2,0,0,1.385,0,0,0,1.8
614,1,0,0,0.1,0.5,0,0,1.025,0,0,0,1.55
615,0,0,0,0.05,1.55,0,0,0.98,0,0,0,1.25
616,2,0,0,0,1.05,0,0,1.54,0,0,0,0.55
617,1,0,0,0,0.55,0,0,2.22,0,0,0,1.1
618,12,0,0,0,1.15,0,0.4,1.89,0,0,0,1.15
619,2,0,0,0,1.95,0,0.3,3.835,0,0,0.4,5.45
620,6,0,0,0,1.6,0,0.15,3.965,0,0,0.3,4.75
621,8,0,0,0.4,1.75,0,0.1,2.48,0,0,0.15,5
622,3,0,0,0.7,1.95,0,0.05,2.465,0,0,0.1,6.55
623,2,0,0,0.45,1.15,0,0,2.875,0,0,0.05,5.3
624,4,0,0,0.25,0.55,0,0,2.25,0,0,0,3.6
625,6,0,0,0.15,0.3,0,0,3.91,0,0,0,3.75
626,7,0,0,0.45,0.1,0,0,3.125,0,0,0,4.6
627,1,0,0,0.7,0,0,0,2.965,0,0,0,5.55
628,2,0,0,0.45,0,0,0,2.815,0.4,0,0,3.9
629,7,0,0,0,0,0,0,0,0,0,0,0
630,1,0,0,0.4,0,0,0,1.32,0,0,0,2.8
631,0,0,0,0.3,0.4,0,0,1.07,0,0,0,2.5
632,0,0,0,0.15,0.3,0,0,0.555,0,0,0,1.35
633,0,0,0,0.1,0.15,0,0,0.36,0,0,0,0.85
634,0,0,0,0.05,0.1,0,0,0.185,0,0,0,0.45
635,0,0,0,0,0.05,0,0,0.01,0,0,0,0.05
636,6,0,0,0.3,10.45,1.2,0.05,3.345,0,0,0,2.35
637,0,0,0,0.55,9.85,0.75,0,2.785,0,0,0,3.6
638,2,0,0,0.4,7.6,0.4,0,2.815,0.4,0,0,2.5
639,9,0,0,0.2,7.35,0.65,0,3.805,1.1,0,0,2
640,1,0,0,0.5,11.25,0.8,0,4.415,1.15,0,0,4.8
641,1,0,0,0.35,8.1,0.45,0,4.41,1.1,0,0,3.7
642,6,0,0,0.15,7.85,0.25,0,4.585,1.1,0,0,2.25
643,0,0,0,0.5,8.75,0.55,0,3.735,0.65,0,0,3.85
644,0,0,0.4,0.35,6.3,0.75,0,4.63,1.1,0,0,2.5
645,6,0,0.3,0.15,8.05,0.45,0,4.505,0.75,0,0,1.05
646,6,0.4,0.55,0.1,7,0.65,0,6.315,1.95,0,0,3.05
647,1,0.3,0.4,0.45,8.15,0.45,0,6.05,1.8,0,0,4.5
648,1,0.15,0.2,0.3,9.65,0.2,0,5.945,1.4,0,0,3.1
649,6,0.1,0.1,0.15,7.55,0.5,0,5.085,1.65,0,0,2.2
650,-2,0.05,0.05,0.5,6.15,0.75,0,4.365,1.45,0,0,3.75
651,0,0,0,0.35,6.95,1.65,0,3.06,0.75,0,0,1.55
652,0,0,0,0.15,4.1,1.15,0,1.65,0.4,0,0,0.45
653,1,0,0,0.1,1.9,0.6,0,0.765,0.2,0,0,0.35
654,0,0,0,0.05,2.65,0.35,0.4,1.37,0.45,0,0,0.5
655,1,0,0,0,2.8,0.15,0.7,1.135,0.3,0,0,0.2
656,0,0,0,0,3.1,0,0.45,0.92,0.15,0,0,0.55
657,0,0,0,0,2.05,0,0.25,0.605,0.1,0,0,0.4
658,1,0,0,0,1.1,0,0.15,0.32,0.05,0,0,0.2
659,6,0,0,0,4.15,0,0.05,0.915,0,0,0,0.5
660,6,0,0,0.4,4.9,0,0,1.36,0,0,0,2.75
661,1,0,0,0.7,6.45,0,0,1.44,0,0,0,4.35
662,1,0,0,0.45,8.35,0,0,2.12,0,0,0,3.2
663,0,0,0,0.25,7.7,0,0,2.845,0,0,0,2.25
664,6,0,0,0.15,8.45,0,0,2.85,0,0,0,1.35
665,8,0,0,0.45,5.75,0,0,2.725,0,0,0,2.95
666,1,0,0,0.7,9.7,0.4,0,3.185,0,0,0,5.15
667,2,0,0,0.45,12.15,0.3,0,3.205,0,0,0,3.75
668,8,0,0,0.3,9,0.55,0,3.585,0.25,0,0,2.55
669,1,0,0,0.55,12.25,0.35,0,3.42,0.15,0,0,4.5
670,9,0,0,0.4,10.3,0.15,0,2.85,0.05,0,0,3.6
671,8,0,0,0.2,13.45,0.1,0,6.625,0,0,0,5.45
672,1,0,0,0.5,16.05,0.05,0,6.1,0,0,0,6.85
673,1,0,0,0.35,12.3,0.4,0,4.69,0,0,0,4.65
674,8,0,0,0.15,9.2,0.7,0,4.685,0,0,0,2.85
675,0,0,0,0.5,11.1,0.45,0,3.745,0,0,0,4.9
676,7,0,0,0.35,11,0.65,0.4,2.665,0,0,0,3.05
677,1,0,0,0.15,14.7,0.45,0.3,5.55,0,0,0,4.15
678,7,0,0,0.1,17.65,0.6,0.15,5.755,0,0,0,3.35
679,1,0,0,0.45,17.75,0.8,0.1,5.355,0,0,0,4.55
680,-1,0,0,0.3,17.95,0.9,0.05,6.22,0,0,0,3.35
681,7,0,0,0.15,13.8,0.55,0,4.415,0,0,0,1.4
682,0,0,0,0.5,10.7,0.3,0,3.055,0,0,0,3.4
683,1,0,0,0.35,11.7,0.55,0,3.47,0,0,0,2.4
684,0,0,0,0.15,11.4,0.35,0,3.06,0,0,0,1.4
685,1,0,0,0.1,10.95,0.55,0,2.575,0,0,0,0.95
686,-1,0,0,0.05,13.15,0.4,0,2.95,0,0,0,0.9
687,1,0,0,0,13.45,0.2,0,4.305,0,0,0,-2.78E-17
688,3,0,0,0,11.55,0.9,0,3.685,0,0,0,0.3
689,2,0,0,0,12,0.65,0,4.185,0,0,0,1.45
690,0,0,0,0,14.95,0.3,0,4.55,0,0,0,1.8
691,7,0,0,0,13.2,0.6,0,5.35,0,0,0,1.1
692,9,0,0,0.4,12,0.8,0,4.31,0,0,0,3.45
693,2,0,0,0.7,13.75,0.45,0,3.86,0,0,0,6.05
694,1,0,0,0.45,15.6,1.05,0,4.715,0.4,0,0,4.65
695,0,0,0,0.25,12.6,1.15,0,3.665,0.3,0,0,3.05
696,6,0,0,0.15,12.05,0.65,0,3.545,0.15,0,0,1.85
697,6,0,0,0.45,10.2,0.35,0,3.86,0.1,0,0,3.2
698,1,0,0,0.7,9.2,0.2,0,3.21,0.05,0,0,4.4
699,2,0,0,0.45,9.75,0.05,0,3.185,0,0,0,3.15
700,5,0,0,0.3,3.75,1.25,0,2.92,0.6,0,0,2.95
701,1,0,0,0.55,4.05,1,0,3.075,0.65,0,0,3.5
702,13,0,0,0.4,3.7,0.7,0,2.49,0.4,0,0,2.8
703,6,0.4,0,0.2,4.55,1.15,0,6.635,1,0,0,6.65
704,1,0.3,0,0.5,5.25,0.7,0,7.185,1.1,0,0,6.95
705,1,0.15,0.4,0.35,6.05,0.75,0,6.62,1.45,0,0,4.5
706,7,0.1,0.3,0.15,6.55,0.5,0,7.185,2.15,0,0,2.95
707,0,0.05,0.15,0.5,7.25,0.65,0,5.315,1.4,0,0,4.5
708,0,0,0.1,0.35,4.45,0.4,0,2.69,0.7,0,0,2.65
709,10,0,0.05,0.15,2.25,0.2,0,1.375,0.4,0,0,1.2
710,6,0,0,0.1,5.55,0.1,0,6.79,0.95,0,0,4.75
711,1,0,0,0.45,4.5,0.45,0,6.235,0.6,0,0,5.75
712,1,0,0,0.3,3.05,0.3,0,3.995,0.3,0,0,3.7
713,12,0,0,0.15,3.6,0.15,0,3.605,0.2,0,0,2.6
714,11,0.4,0.4,0.5,4.65,0.5,0,4.125,0.5,0,0,6.35
715,1,0.7,0.3,0.35,5.5,1.55,0,6.36,0.7,0,0,8.55
716,1,0.45,0.15,0.15,4.3,1.85,0,5.195,0.45,0,0,5.65
717,0,0.25,0.1,0.1,2.45,1.55,0,4.255,0.65,0,0,3.6
718,0,0.15,0.05,0.05,1.3,0.95,0,2.65,0.45,0,0,2.15
719,1,0.05,0,0,0.55,0.5,0,1.265,0.2,0,0,0.8
720,1,0,0,0,2.1,1,0,1.295,0.1,0,0,0.55
721,2,0,0,0,1.9,1.45,0,2.595,0.45,0,0,0.75
722,1,0,0.4,0,3.85,1.3,0,2.425,0.7,0,0,1.25
723,6,0,0.3,0,4.35,0.8,0,3.215,1.25,0,0,1.25
724,6,0,0.15,0.4,5.8,0.85,0,3.56,1.25,0,0,3.15
725,1,0,0.1,0.7,4.95,0.5,0,2.805,0.75,0,0,4.6
726,1,0,0.05,0.45,4.45,0.2,0,3.05,0.4,0,0,3.3
727,0,0,0,0.25,3.85,0.9,0,4.655,1,0,0,2.25
728,14,0,0,0.15,3.4,1.05,0,4.34,0.65,0,0,1.35
729,6,0,0,0.45,2.7,1.4,0,6.285,0.7,0,0,6.15
730,1,0,0,0.7,4.35,1.35,0,5.33,0.5,0,0,6.75
731,2,0,0,0.45,3.25,1.2,0,3.62,0.25,0,0,4.35
732,6,0.3,0,0.3,5.05,3.4,0,4.31,0.85,0,0,3.75
733,0,0.15,0,0.55,4.35,2.7,0,3.085,0.55,0,0,4.05
734,5,0.1,0.4,0.4,6.8,2.7,0,4.22,1.1,0,0,2.85
735,6,0.45,0.3,0.2,6.6,1.75,0,4.335,1.15,0,0,3.35
736,0,0.3,0.15,0.5,6.95,1.25,0,3.225,0.65,0,0,4.45
737,3,0.15,0.5,0.35,6.4,1.85,0,4.905,0.75,0,0,2.85
738,0,0.5,0.75,0.15,4.95,2,0,5.51,0.9,0,0,2.6
739,1,0.35,0.45,0.1,2.7,1.15,0,3.21,0.5,0,0,1.75
